,HorarioH,Velocidade máxima,Horário,Gênero,Região,Idade
7038,12.666666666666666,100,760,Female,Inner Regional Australia,26
7039,16.683333333333334,50,1001,Male,Major Cities of Australia,34
7040,7.783333333333333,80,467,Male,Major Cities of Australia,28
7041,12.5,100,750,Male,Inner Regional Australia,61
7042,14.25,60,855,Female,Major Cities of Australia,45
7044,16.333333333333332,80,980,Female,Inner Regional Australia,42
7045,15.6,60,936,Male,Major Cities of Australia,52
7046,13.433333333333334,60,806,Female,Major Cities of Australia,63
7047,7.416666666666667,80,445,Male,Major Cities of Australia,50
7048,17.566666666666666,60,1054,Male,Major Cities of Australia,54
7049,14.216666666666667,100,853,Male,Outer Regional Australia,40
7050,23.383333333333333,70,1403,Female,Major Cities of Australia,40
7051,7.0,100,420,Female,Outer Regional Australia,53
7052,13.183333333333334,100,791,Male,Inner Regional Australia,52
7053,12.333333333333334,100,740,Female,Inner Regional Australia,45
7054,10.5,80,630,Male,Major Cities of Australia,60
7055,10.333333333333334,70,620,Male,Major Cities of Australia,49
7062,16.25,80,975,Female,Outer Regional Australia,71
7063,16.316666666666666,80,979,Male,Major Cities of Australia,72
7064,8.833333333333334,100,530,Female,Outer Regional Australia,73
7065,8.833333333333334,50,530,Male,Outer Regional Australia,65
7066,10.333333333333334,100,620,Male,Inner Regional Australia,66
7068,13.166666666666666,50,790,Male,Major Cities of Australia,60
7070,16.1,40,966,Female,Major Cities of Australia,62
7071,17.533333333333335,60,1052,Male,Major Cities of Australia,61
7072,15.916666666666666,50,955,Male,Outer Regional Australia,68
7073,9.0,50,540,Female,Major Cities of Australia,68
7075,20.083333333333332,60,1205,Male,Major Cities of Australia,54
7076,23.083333333333332,80,1385,Female,Major Cities of Australia,25
7077,21.0,80,1260,Female,Major Cities of Australia,16
7078,18.25,60,1095,Female,Major Cities of Australia,16
7079,22.966666666666665,60,1378,Male,Major Cities of Australia,36
7081,20.25,60,1215,Male,Major Cities of Australia,71
7088,23.833333333333332,80,1430,Male,Inner Regional Australia,18
7089,3.1166666666666667,100,187,Male,Outer Regional Australia,18
7093,18.333333333333332,70,1100,Female,Major Cities of Australia,86
7094,22.133333333333333,60,1328,Male,Major Cities of Australia,33
7095,2.3333333333333335,80,140,Male,Inner Regional Australia,30
7096,5.116666666666666,70,307,Male,Outer Regional Australia,26
7097,5.333333333333333,100,320,Male,Outer Regional Australia,45
7098,22.733333333333334,110,1364,Male,Outer Regional Australia,58
7099,20.333333333333332,60,1220,Male,Major Cities of Australia,43
7101,21.016666666666666,50,1261,Male,Major Cities of Australia,18
7102,18.5,100,1110,Female,Outer Regional Australia,17
7103,20.166666666666668,100,1210,Female,Outer Regional Australia,23
7104,5.0,100,300,Male,Inner Regional Australia,29
7105,18.95,60,1137,Male,Major Cities of Australia,31
7106,22.366666666666667,80,1342,Male,Very Remote Australia,47
7107,21.25,70,1275,Male,Major Cities of Australia,48
7109,19.416666666666668,100,1165,Female,Inner Regional Australia,64
7110,18.333333333333332,100,1100,Male,Inner Regional Australia,44
7113,8.0,100,480,Male,Outer Regional Australia,79
7114,15.166666666666666,60,910,Female,Inner Regional Australia,87
7116,13.0,100,780,Male,Inner Regional Australia,18
7117,16.75,100,1005,Male,Inner Regional Australia,21
7118,13.916666666666666,50,835,Male,Inner Regional Australia,24
7119,8.866666666666667,80,532,Male,Major Cities of Australia,32
7120,16.0,90,960,Male,Outer Regional Australia,28
7121,7.583333333333333,100,455,Male,Major Cities of Australia,39
7124,13.483333333333333,100,809,Female,Inner Regional Australia,40
7125,13.9,80,834,Female,Inner Regional Australia,45
7127,13.25,100,795,Male,Outer Regional Australia,50
7130,15.616666666666667,110,937,Female,Outer Regional Australia,84
7131,11.0,50,660,Male,Major Cities of Australia,77
7132,10.166666666666666,100,610,Female,Outer Regional Australia,88
7133,12.5,60,750,Male,Major Cities of Australia,84
7136,16.8,110,1008,Male,Inner Regional Australia,19
7137,17.75,80,1065,Male,Major Cities of Australia,24
7138,6.25,90,375,Male,Major Cities of Australia,20
7140,12.75,100,765,Male,Inner Regional Australia,36
7141,17.25,100,1035,Male,Outer Regional Australia,46
7142,16.1,60,966,Male,Remote Australia,48
7144,6.15,60,369,Female,Inner Regional Australia,42
7145,17.933333333333334,90,1076,Male,Inner Regional Australia,54
7146,11.5,80,690,Male,Inner Regional Australia,47
7147,14.583333333333334,100,875,Male,Outer Regional Australia,43
7148,10.75,110,645,Male,Outer Regional Australia,47
7149,7.166666666666667,100,430,Male,Outer Regional Australia,52
7150,14.233333333333333,80,854,Male,Inner Regional Australia,48
7151,14.75,100,885,Male,Very Remote Australia,56
7152,9.583333333333334,60,575,Female,Inner Regional Australia,68
7153,14.333333333333334,110,860,Male,Outer Regional Australia,67
7154,14.0,60,840,Female,Major Cities of Australia,72
7156,15.166666666666666,80,910,Male,Outer Regional Australia,71
7157,7.083333333333333,100,425,Male,Inner Regional Australia,71
7158,23.15,60,1389,Male,Major Cities of Australia,45
7159,16.8,110,1008,Male,Inner Regional Australia,42
7161,18.866666666666667,50,1132,Male,Major Cities of Australia,16
7163,9.333333333333334,50,560,Female,Major Cities of Australia,85
7164,11.25,50,675,Female,Inner Regional Australia,81
7166,7.1,80,426,Female,Inner Regional Australia,73
7167,10.666666666666666,10,640,Female,Major Cities of Australia,72
7168,18.85,60,1131,Male,Inner Regional Australia,15
7169,23.5,100,1410,Male,Outer Regional Australia,43
7170,1.8333333333333333,110,110,Male,Outer Regional Australia,44
7171,19.0,100,1140,Male,Inner Regional Australia,43
7172,22.366666666666667,80,1342,Female,Very Remote Australia,14
7173,21.5,50,1290,Male,Major Cities of Australia,24
7175,15.5,100,930,Female,Outer Regional Australia,70
7176,15.5,100,930,Male,Outer Regional Australia,70
7177,3.0,80,180,Male,Inner Regional Australia,16
7178,23.833333333333332,50,1430,Female,Major Cities of Australia,16
7179,0.7166666666666667,60,43,Female,Major Cities of Australia,15
7180,20.95,50,1257,Male,Major Cities of Australia,14
7181,2.316666666666667,110,139,Male,Inner Regional Australia,24
7182,2.966666666666667,70,178,Male,Remote Australia,25
7183,20.95,50,1257,Male,Major Cities of Australia,17
7184,5.5,110,330,Male,Inner Regional Australia,18
7185,2.0833333333333335,90,125,Female,Outer Regional Australia,23
7187,20.0,80,1200,Male,Outer Regional Australia,36
7188,2.0833333333333335,90,125,Male,Outer Regional Australia,27
7189,2.0833333333333335,90,125,Male,Outer Regional Australia,31
7190,2.0,60,120,Male,Major Cities of Australia,27
7191,22.25,100,1335,Male,Inner Regional Australia,41
7194,18.5,100,1110,Male,Inner Regional Australia,44
7195,20.166666666666668,60,1210,Male,Major Cities of Australia,55
7196,19.0,100,1140,Female,Outer Regional Australia,2
7197,21.1,70,1266,Male,Major Cities of Australia,20
7198,1.5,100,90,Male,Inner Regional Australia,22
7199,18.666666666666668,110,1120,Male,Outer Regional Australia,18
7200,23.75,110,1425,Male,Remote Australia,29
7201,19.333333333333332,110,1160,Male,Remote Australia,29
7202,2.0833333333333335,100,125,Male,Outer Regional Australia,27
7204,0.4166666666666667,60,25,Female,Inner Regional Australia,47
7205,4.9,50,294,Male,Major Cities of Australia,53
7207,20.5,70,1230,Female,Inner Regional Australia,58
7208,0.3333333333333333,100,20,Male,Major Cities of Australia,54
7209,22.966666666666665,100,1378,Male,Major Cities of Australia,57
7210,8.0,100,480,Male,Inner Regional Australia,65
7212,15.5,100,930,Female,Inner Regional Australia,11
7213,6.85,70,411,Male,Major Cities of Australia,15
7214,15.583333333333334,80,935,Male,Inner Regional Australia,21
7215,15.583333333333334,80,935,Male,Inner Regional Australia,17
7216,15.583333333333334,80,935,Male,Inner Regional Australia,19
7217,8.666666666666666,110,520,Male,Major Cities of Australia,22
7218,6.85,70,411,Male,Major Cities of Australia,17
7219,6.85,70,411,Male,Major Cities of Australia,18
7220,6.85,70,411,Male,Major Cities of Australia,17
7221,12.166666666666666,100,730,Female,Inner Regional Australia,27
7222,9.5,90,570,Male,Inner Regional Australia,31
7226,14.0,80,840,Male,Outer Regional Australia,37
7227,14.75,80,885,Male,Inner Regional Australia,27
7228,14.15,110,849,Female,Outer Regional Australia,53
7229,7.883333333333334,90,473,Female,Outer Regional Australia,52
7230,11.65,100,699,Male,Inner Regional Australia,44
7231,13.75,80,825,Male,Outer Regional Australia,49
7233,14.0,110,840,Female,Very Remote Australia,46
7234,11.083333333333334,100,665,Male,Outer Regional Australia,59
7235,13.25,80,795,Male,Major Cities of Australia,72
7236,13.25,80,795,Female,Major Cities of Australia,72
7237,14.15,110,849,Male,Outer Regional Australia,67
7238,6.916666666666667,50,415,Male,Major Cities of Australia,89
7239,17.316666666666666,110,1039,Male,Remote Australia,82
7240,13.633333333333333,100,818,Female,Inner Regional Australia,88
7241,9.733333333333333,60,584,Female,Major Cities of Australia,91
7242,9.733333333333333,60,584,Female,Major Cities of Australia,88
7243,15.383333333333333,60,923,Male,Major Cities of Australia,92
7244,17.0,80,1020,Male,Major Cities of Australia,97
7246,12.75,80,765,Male,Outer Regional Australia,23
7249,17.666666666666668,100,1060,Female,Inner Regional Australia,7
7250,17.5,100,1050,Female,Major Cities of Australia,19
7251,13.75,50,825,Male,Major Cities of Australia,18
7252,10.016666666666667,110,601,Male,Major Cities of Australia,20
7253,15.0,110,900,Male,Inner Regional Australia,24
7255,14.0,110,840,Male,Very Remote Australia,32
7256,17.116666666666667,80,1027,Male,Outer Regional Australia,28
7257,16.0,70,960,Male,Inner Regional Australia,39
7260,16.083333333333332,100,965,Male,Remote Australia,31
7261,12.5,80,750,Male,Inner Regional Australia,62
7262,12.833333333333334,50,770,Male,Major Cities of Australia,44
7263,15.566666666666666,110,934,Female,Outer Regional Australia,62
7265,17.5,110,1050,Male,Very Remote Australia,63
7266,14.75,100,885,Male,Outer Regional Australia,55
7267,14.9,60,894,Male,Major Cities of Australia,47
7268,9.666666666666666,100,580,Male,Inner Regional Australia,67
7269,11.666666666666666,100,700,Female,Inner Regional Australia,70
7270,15.833333333333334,80,950,Male,Inner Regional Australia,68
7271,15.0,80,900,Male,Inner Regional Australia,24
7272,10.166666666666666,100,610,Male,Outer Regional Australia,65
7273,18.833333333333332,60,1130,Female,Major Cities of Australia,82
7274,18.666666666666668,70,1120,Male,Major Cities of Australia,75
7275,19.2,50,1152,Male,Major Cities of Australia,45
7276,21.083333333333332,80,1265,Female,Outer Regional Australia,43
7277,20.266666666666666,80,1216,Male,Inner Regional Australia,60
7278,21.25,60,1275,Male,Major Cities of Australia,45
7279,18.166666666666668,50,1090,Male,Outer Regional Australia,36
7280,1.25,60,75,Female,Major Cities of Australia,49
7281,19.833333333333332,80,1190,Male,Major Cities of Australia,42
7282,9.25,50,555,Male,Major Cities of Australia,75
7283,9.25,50,555,Female,Major Cities of Australia,65
7284,10.583333333333334,60,635,Male,Major Cities of Australia,66
7285,10.333333333333334,70,620,Female,Inner Regional Australia,94
7286,9.583333333333334,50,575,Male,Major Cities of Australia,77
7287,11.25,60,675,Female,Major Cities of Australia,94
7288,9.916666666666666,50,595,Female,Major Cities of Australia,83
7289,16.333333333333332,60,980,Male,Major Cities of Australia,70
7290,16.666666666666668,50,1000,Male,Major Cities of Australia,10
7291,15.2,80,912,Male,Major Cities of Australia,14
7292,9.833333333333334,50,590,Male,Major Cities of Australia,46
7293,11.133333333333333,80,668,Male,Major Cities of Australia,68
7294,7.0,60,420,Male,Major Cities of Australia,71
7295,19.0,90,1140,Male,Outer Regional Australia,52
7296,1.8166666666666667,60,109,Male,Major Cities of Australia,54
7298,13.066666666666666,60,784,Male,Outer Regional Australia,20
7299,9.633333333333333,70,578,Female,Major Cities of Australia,89
7300,15.75,100,945,Male,Inner Regional Australia,2
7303,20.5,100,1230,Male,Inner Regional Australia,34
7304,1.0,100,60,Male,Remote Australia,32
7306,19.25,110,1155,Male,Inner Regional Australia,30
7307,1.1666666666666667,110,70,Male,Outer Regional Australia,28
7309,21.0,100,1260,Male,Outer Regional Australia,51
7310,19.0,80,1140,Female,Major Cities of Australia,7
7311,20.25,110,1215,Female,Outer Regional Australia,18
7312,1.5,100,90,Female,Outer Regional Australia,25
7313,5.833333333333333,100,350,Male,Major Cities of Australia,29
7314,3.0833333333333335,60,185,Male,Major Cities of Australia,39
7315,22.25,50,1335,Male,Inner Regional Australia,33
7316,1.25,60,75,Male,Outer Regional Australia,35
7317,1.25,60,75,Male,Outer Regional Australia,35
7319,4.75,50,285,Male,Inner Regional Australia,30
7322,22.816666666666666,100,1369,Male,Major Cities of Australia,41
7323,15.75,80,945,Male,Inner Regional Australia,23
7325,8.666666666666666,70,520,Male,Major Cities of Australia,28
7328,14.5,80,870,Male,Inner Regional Australia,28
7330,16.0,80,960,Male,Inner Regional Australia,31
7331,7.416666666666667,60,445,Male,Inner Regional Australia,57
7332,11.0,100,660,Male,Outer Regional Australia,57
7333,6.333333333333333,70,380,Male,Outer Regional Australia,50
7334,12.666666666666666,110,760,Male,Inner Regional Australia,49
7335,17.0,80,1020,Female,Very Remote Australia,53
7337,14.166666666666666,100,850,Male,Outer Regional Australia,78
7338,9.333333333333334,80,560,Female,Inner Regional Australia,87
7339,15.0,100,900,Male,Inner Regional Australia,93
7341,17.0,60,1020,Female,Outer Regional Australia,86
7342,15.5,100,930,Male,Outer Regional Australia,76
7343,1.6666666666666667,100,100,Male,Inner Regional Australia,37
7345,7.25,100,435,Male,Inner Regional Australia,8
7346,17.0,110,1020,Female,Inner Regional Australia,23
7348,14.416666666666666,100,865,Male,Inner Regional Australia,18
7350,8.916666666666666,100,535,Male,Inner Regional Australia,27
7351,15.366666666666667,80,922,Male,Major Cities of Australia,30
7352,7.0,100,420,Male,Outer Regional Australia,36
7356,8.666666666666666,70,520,Female,Outer Regional Australia,32
7357,9.466666666666667,100,568,Female,Inner Regional Australia,60
7358,12.55,80,753,Male,Inner Regional Australia,48
7359,9.916666666666666,100,595,Female,Inner Regional Australia,41
7360,13.5,60,810,Male,Major Cities of Australia,45
7361,15.916666666666666,100,955,Male,Inner Regional Australia,42
7362,8.75,50,525,Male,Inner Regional Australia,44
7363,9.416666666666666,100,565,Female,Remote Australia,47
7364,15.233333333333333,80,914,Male,Major Cities of Australia,42
7366,15.583333333333334,60,935,Male,Inner Regional Australia,46
7367,8.666666666666666,70,520,Male,Outer Regional Australia,40
7368,14.75,100,885,Female,Inner Regional Australia,55
7369,18.75,80,1125,Male,Major Cities of Australia,46
7370,16.916666666666668,100,1015,Male,Outer Regional Australia,73
7371,15.5,100,930,Female,Outer Regional Australia,74
7372,13.333333333333334,70,800,Female,Major Cities of Australia,73
7373,16.0,100,960,Male,Remote Australia,74
7374,9.333333333333334,110,560,Female,Outer Regional Australia,23
7376,15.583333333333334,60,935,Male,Inner Regional Australia,65
7379,18.483333333333334,50,1109,Female,Major Cities of Australia,74
7380,23.966666666666665,70,1438,Male,Major Cities of Australia,47
7381,18.016666666666666,60,1081,Female,Major Cities of Australia,69
7382,4.666666666666667,60,280,Male,Remote Australia,35
7383,18.15,110,1089,Female,Inner Regional Australia,61
7384,17.733333333333334,50,1064,Male,Major Cities of Australia,76
7385,20.233333333333334,50,1214,Female,Major Cities of Australia,74
7386,17.416666666666668,110,1045,Male,Major Cities of Australia,39
7387,15.783333333333333,50,947,Male,Inner Regional Australia,87
7388,13.666666666666666,40,820,Male,Inner Regional Australia,55
7389,22.733333333333334,110,1364,Male,Outer Regional Australia,30
7390,5.75,80,345,Male,Inner Regional Australia,27
7391,22.416666666666668,100,1345,Female,Major Cities of Australia,49
7392,21.166666666666668,100,1270,Male,Inner Regional Australia,75
