,HorarioH,Velocidade máxima,Horário,Gênero,Região,Idade
7383,18,110,1089,Female,Inner Regional Australia,61
7384,17,50,1064,Male,Major Cities of Australia,76
7385,20,50,1214,Female,Major Cities of Australia,74
7386,17,110,1045,Male,Major Cities of Australia,39
7387,15,50,947,Male,Inner Regional Australia,87
7388,13,40,820,Male,Inner Regional Australia,55
7389,22,110,1364,Male,Outer Regional Australia,30
7390,5,80,345,Male,Inner Regional Australia,27
7391,22,100,1345,Female,Major Cities of Australia,49
7392,21,100,1270,Male,Inner Regional Australia,75
7396,18,100,1115,Female,Outer Regional Australia,23
7397,2,50,160,Male,Inner Regional Australia,18
7399,22,80,1335,Female,Inner Regional Australia,18
7400,2,110,154,Male,Inner Regional Australia,19
7401,0,50,9,Male,Major Cities of Australia,28
7402,2,130,126,Male,Very Remote Australia,35
7403,19,100,1170,Male,Inner Regional Australia,28
7404,0,110,25,Male,Outer Regional Australia,38
7405,21,60,1305,Male,Major Cities of Australia,55
7407,3,50,210,Male,Major Cities of Australia,41
7408,5,80,300,Male,Major Cities of Australia,24
7409,21,100,1305,Female,Outer Regional Australia,27
7411,18,60,1099,Male,Major Cities of Australia,33
7412,18,110,1100,Female,Inner Regional Australia,61
7413,18,100,1100,Female,Remote Australia,44
7414,12,60,748,Male,Major Cities of Australia,89
7416,17,80,1060,Male,Inner Regional Australia,18
7417,10,110,630,Male,Very Remote Australia,26
7418,6,90,390,Male,Major Cities of Australia,51
7420,11,100,690,Female,Outer Regional Australia,71
7421,11,100,690,Male,Outer Regional Australia,72
7422,9,110,550,Male,Outer Regional Australia,4
7424,10,80,600,Male,Major Cities of Australia,77
7425,16,60,966,Male,Major Cities of Australia,93
7427,16,100,995,Male,Inner Regional Australia,76
7428,15,90,928,Male,Inner Regional Australia,79
7429,11,50,660,Male,Major Cities of Australia,87
7430,16,100,980,Male,Inner Regional Australia,16
7432,17,50,1040,Female,Major Cities of Australia,16
7433,11,100,673,Male,Outer Regional Australia,13
7435,12,70,726,Male,Outer Regional Australia,20
7436,12,70,726,Male,Outer Regional Australia,20
7437,12,60,725,Male,Major Cities of Australia,17
7438,17,50,1040,Male,Major Cities of Australia,18
7440,12,60,720,Male,Major Cities of Australia,17
7441,6,100,390,Male,Inner Regional Australia,22
7442,17,50,1040,Female,Major Cities of Australia,17
7443,13,80,795,Male,Major Cities of Australia,31
7444,15,100,922,Male,Inner Regional Australia,27
7445,8,60,520,Male,Major Cities of Australia,27
7446,16,100,980,Female,Outer Regional Australia,28
7447,13,110,830,Female,Very Remote Australia,27
7449,11,100,673,Female,Outer Regional Australia,37
7450,13,80,810,Female,Inner Regional Australia,60
7451,12,70,720,Male,Major Cities of Australia,46
7453,17,50,1035,Male,Major Cities of Australia,51
7454,7,100,430,Male,Inner Regional Australia,40
7455,10,50,654,Male,Major Cities of Australia,47
7457,13,110,830,Female,Very Remote Australia,60
7458,15,100,912,Female,Major Cities of Australia,50
7459,10,80,608,Male,Major Cities of Australia,40
7461,8,80,500,Male,Major Cities of Australia,58
7462,15,100,930,Male,Inner Regional Australia,73
7463,3,100,195,Male,Inner Regional Australia,53
7464,9,110,580,Male,Inner Regional Australia,73
7465,9,110,580,Female,Inner Regional Australia,72
7467,11,100,673,Male,Outer Regional Australia,32
7468,4,80,260,Male,Inner Regional Australia,42
7469,0,50,58,Male,Inner Regional Australia,37
7470,18,50,1120,Female,Major Cities of Australia,64
7471,19,60,1160,Male,Inner Regional Australia,86
7472,19,60,1148,Male,Remote Australia,47
7473,0,60,3,Male,Inner Regional Australia,17
7474,2,130,126,Male,Very Remote Australia,68
7475,17,50,1050,Female,Major Cities of Australia,79
7476,17,60,1060,Male,Major Cities of Australia,89
7477,19,60,1170,Female,Major Cities of Australia,74
7478,17,60,1020,Male,Major Cities of Australia,2
7479,6,60,390,Male,Very Remote Australia,30
7480,17,60,1072,Female,Inner Regional Australia,42
7481,6,100,400,Male,Outer Regional Australia,43
7482,19,110,1195,Male,Remote Australia,40
7485,18,110,1130,Male,Inner Regional Australia,16
7486,18,100,1090,Male,Inner Regional Australia,75
7488,21,50,1300,Male,Major Cities of Australia,60
7489,19,100,1184,Male,Outer Regional Australia,73
7491,19,110,1179,Male,Outer Regional Australia,74
7492,15,60,910,Female,Major Cities of Australia,88
7493,17,100,1035,Male,Outer Regional Australia,24
7494,23,60,1425,Male,Major Cities of Australia,16
7495,21,100,1260,Male,Inner Regional Australia,16
7498,19,60,1168,Female,Major Cities of Australia,21
7499,1,80,105,Male,Inner Regional Australia,20
7500,4,80,273,Female,Major Cities of Australia,18
7501,23,50,1403,Male,Major Cities of Australia,18
7502,0,80,5,Female,Major Cities of Australia,18
7503,21,100,1300,Male,Inner Regional Australia,27
7504,0,100,50,Male,Outer Regional Australia,31
7507,23,90,1390,Male,Inner Regional Australia,38
7508,0,80,5,Male,Major Cities of Australia,19
7509,4,80,240,Male,Major Cities of Australia,47
7510,18,100,1110,Male,Inner Regional Australia,78
7511,19,100,1140,Female,Inner Regional Australia,20
7512,0,60,53,Male,Major Cities of Australia,23
7513,2,100,160,Female,Inner Regional Australia,29
7514,23,100,1425,Male,Inner Regional Australia,37
7515,2,60,130,Male,Major Cities of Australia,33
7516,18,80,1080,Male,Major Cities of Australia,33
7517,18,90,1093,Female,Outer Regional Australia,33
7519,19,60,1140,Male,Major Cities of Australia,46
7520,19,110,1180,Male,Inner Regional Australia,40
7521,18,110,1116,Female,Inner Regional Australia,51
7522,16,50,990,Female,Outer Regional Australia,82
7523,14,100,886,Male,Inner Regional Australia,77
7524,17,100,1035,Male,Inner Regional Australia,19
7527,16,50,985,Male,Outer Regional Australia,23
7528,12,110,732,Male,Inner Regional Australia,18
7529,9,70,575,Male,Major Cities of Australia,22
7530,17,100,1035,Female,Inner Regional Australia,18
7532,10,100,611,Male,Inner Regional Australia,19
7533,16,100,1005,Male,Inner Regional Australia,18
7534,13,80,820,Female,Inner Regional Australia,17
7535,9,110,571,Male,Remote Australia,18
7536,15,110,945,Male,Outer Regional Australia,26
7537,12,110,755,Male,Remote Australia,27
7538,6,60,419,Male,Major Cities of Australia,56
7539,16,100,966,Male,Outer Regional Australia,54
7541,14,100,865,Male,Outer Regional Australia,54
7542,15,100,920,Female,Inner Regional Australia,52
7543,17,60,1065,Male,Major Cities of Australia,48
7544,3,50,230,Male,Inner Regional Australia,31
7546,12,50,753,Male,Major Cities of Australia,76
7547,10,80,658,Male,Outer Regional Australia,82
7548,17,60,1040,Female,Major Cities of Australia,82
7549,11,50,700,Male,Outer Regional Australia,93
7550,11,110,678,Male,Inner Regional Australia,39
7551,14,110,845,Female,Very Remote Australia,14
7552,16,100,975,Female,Inner Regional Australia,19
7553,16,100,975,Female,Inner Regional Australia,18
7554,16,100,970,Female,Major Cities of Australia,23
7555,17,100,1030,Female,Major Cities of Australia,19
7558,17,100,1020,Male,Remote Australia,33
7560,7,60,466,Male,Major Cities of Australia,36
7561,9,80,540,Female,Inner Regional Australia,32
7562,13,100,820,Male,Outer Regional Australia,55
7563,12,80,750,Male,Outer Regional Australia,49
7564,16,100,960,Male,Remote Australia,54
7565,14,80,865,Male,Outer Regional Australia,49
7567,13,100,790,Male,Outer Regional Australia,50
7568,12,110,720,Female,Outer Regional Australia,70
7569,14,100,840,Male,Inner Regional Australia,73
7571,9,90,580,Female,Major Cities of Australia,67
7573,14,110,855,Male,Very Remote Australia,28
7576,5,50,320,Male,Major Cities of Australia,59
7577,3,80,205,Male,Inner Regional Australia,25
7579,22,60,1350,Female,Outer Regional Australia,41
7580,19,100,1165,Female,Outer Regional Australia,36
7581,7,70,475,Female,Major Cities of Australia,30
7582,9,40,547,Female,Major Cities of Australia,68
7583,7,110,463,Male,Inner Regional Australia,72
7584,17,60,1044,Male,Major Cities of Australia,67
7585,2,50,179,Male,Remote Australia,21
7586,4,80,280,Male,Inner Regional Australia,75
7588,22,60,1335,Male,Inner Regional Australia,21
7589,22,60,1335,Female,Inner Regional Australia,18
7590,3,110,210,Male,Inner Regional Australia,65
7591,23,90,1390,Male,Inner Regional Australia,56
7592,11,100,710,Female,Inner Regional Australia,85
7593,17,100,1035,Female,Inner Regional Australia,16
7595,11,60,680,Female,Inner Regional Australia,86
7599,21,100,1290,Female,Inner Regional Australia,18
7601,19,100,1170,Male,Outer Regional Australia,21
7602,23,80,1390,Male,Inner Regional Australia,21
7604,18,100,1115,Male,Inner Regional Australia,27
7606,19,80,1150,Male,Major Cities of Australia,23
7607,18,100,1135,Male,Inner Regional Australia,17
7608,18,100,1095,Female,Outer Regional Australia,24
7611,0,50,1,Male,Major Cities of Australia,40
7614,21,100,1295,Male,Outer Regional Australia,43
7615,0,50,15,Male,Remote Australia,22
7616,14,110,878,Female,Outer Regional Australia,88
7617,9,60,541,Female,Major Cities of Australia,8
7618,15,110,900,Female,Very Remote Australia,18
7619,15,110,900,Male,Very Remote Australia,19
7620,7,100,420,Male,Inner Regional Australia,17
7621,6,100,375,Female,Inner Regional Australia,19
7624,17,80,1045,Male,Major Cities of Australia,34
7626,14,90,895,Male,Inner Regional Australia,56
7627,7,80,465,Female,Outer Regional Australia,50
7628,7,80,465,Male,Outer Regional Australia,54
7629,12,60,763,Female,Major Cities of Australia,42
7631,17,70,1050,Female,Major Cities of Australia,61
7632,7,100,420,Male,Inner Regional Australia,44
7633,10,80,623,Male,Major Cities of Australia,68
7634,7,70,435,Male,Major Cities of Australia,16
7635,17,90,1030,Male,Major Cities of Australia,9
7636,17,90,1030,Female,Major Cities of Australia,8
7637,8,60,522,Male,Major Cities of Australia,78
7638,8,60,522,Female,Major Cities of Australia,78
7640,12,80,765,Female,Major Cities of Australia,77
7641,11,100,701,Male,Major Cities of Australia,91
7642,11,100,701,Female,Major Cities of Australia,82
7643,15,60,930,Female,Inner Regional Australia,86
7645,14,100,875,Male,Inner Regional Australia,12
7646,15,100,945,Female,Remote Australia,2
7647,11,100,690,Male,Inner Regional Australia,20
7648,15,100,915,Male,Inner Regional Australia,17
7649,6,60,385,Male,Major Cities of Australia,24
7650,10,60,615,Female,Inner Regional Australia,18
7651,15,100,900,Male,Major Cities of Australia,23
7652,7,60,420,Male,Major Cities of Australia,31
7654,0,110,1,Female,Outer Regional Australia,27
7655,15,100,915,Male,Inner Regional Australia,29
7657,16,100,1005,Male,Inner Regional Australia,61
7658,3,50,190,Male,Major Cities of Australia,59
7659,7,50,425,Male,Outer Regional Australia,44
7660,13,60,805,Male,Major Cities of Australia,61
7661,16,100,990,Male,Inner Regional Australia,56
7662,9,90,555,Female,Outer Regional Australia,57
7663,13,100,795,Female,Inner Regional Australia,51
7664,17,70,1045,Female,Outer Regional Australia,56
7666,9,100,572,Female,Inner Regional Australia,73
7667,9,110,570,Male,Remote Australia,33
7668,11,100,690,Male,Inner Regional Australia,65
7670,13,100,795,Male,Inner Regional Australia,76
7671,23,50,1435,Male,Major Cities of Australia,59
7674,18,80,1080,Male,Remote Australia,61
7676,19,60,1165,Male,Major Cities of Australia,61
7677,9,50,580,Female,Major Cities of Australia,61
7679,17,70,1020,Male,Major Cities of Australia,36
7680,12,80,764,Female,Major Cities of Australia,91
7681,16,60,975,Male,Major Cities of Australia,13
7686,16,50,960,Female,Major Cities of Australia,84
7687,15,60,920,Male,Major Cities of Australia,65
7688,19,60,1193,Female,Remote Australia,36
7689,17,60,1045,Female,Major Cities of Australia,46
7691,19,50,1160,Male,Major Cities of Australia,29
7692,19,60,1185,Female,Major Cities of Australia,87
7693,2,60,156,Male,Major Cities of Australia,23
7696,23,110,1410,Female,Inner Regional Australia,22
7700,22,80,1320,Female,Major Cities of Australia,15
7701,20,100,1235,Male,Outer Regional Australia,23
7702,3,110,215,Male,Outer Regional Australia,25
7703,1,110,90,Male,Inner Regional Australia,22
7704,4,80,255,Male,Major Cities of Australia,25
7706,1,40,90,Male,Major Cities of Australia,17
7707,0,60,10,Male,Inner Regional Australia,21
7711,5,80,303,Male,Outer Regional Australia,40
7712,4,100,280,Male,Major Cities of Australia,57
7713,4,100,280,Male,Major Cities of Australia,62
7714,5,40,345,Male,Outer Regional Australia,42
7715,18,100,1120,Male,Inner Regional Australia,46
7716,22,100,1320,Male,Inner Regional Australia,44
7717,5,110,300,Male,Major Cities of Australia,46
7718,18,100,1120,Female,Inner Regional Australia,64
7719,19,100,1185,Male,Remote Australia,27
7720,20,60,1215,Male,Major Cities of Australia,28
7721,2,110,150,Male,Very Remote Australia,38
7722,18,60,1080,Male,Major Cities of Australia,42
7724,1,60,105,Male,Inner Regional Australia,48
7725,10,100,600,Female,Outer Regional Australia,13
7726,8,100,528,Male,Major Cities of Australia,21
7727,8,80,525,Male,Inner Regional Australia,23
7728,15,110,930,Female,Very Remote Australia,19
7730,6,90,366,Female,Inner Regional Australia,35
7735,12,80,720,Male,Outer Regional Australia,47
7736,12,80,720,Female,Outer Regional Australia,42
7737,8,60,505,Male,Major Cities of Australia,47
7739,8,100,509,Male,Outer Regional Australia,40
7741,10,100,615,Male,Inner Regional Australia,45
7745,15,110,930,Male,Very Remote Australia,54
7749,14,100,855,Male,Inner Regional Australia,19
7750,9,80,565,Female,Inner Regional Australia,17
7751,13,50,780,Male,Major Cities of Australia,22
7752,14,100,855,Female,Inner Regional Australia,34
7753,15,80,900,Male,Major Cities of Australia,28
7754,6,60,393,Male,Major Cities of Australia,27
7755,10,100,655,Male,Inner Regional Australia,37
7756,11,70,671,Male,Major Cities of Australia,28
7757,16,80,960,Male,Outer Regional Australia,27
7758,14,60,840,Female,Major Cities of Australia,47
7759,8,80,495,Male,Outer Regional Australia,52
7760,12,60,775,Female,Major Cities of Australia,51
7761,21,60,1270,Male,Major Cities of Australia,45
7763,21,100,1280,Male,Major Cities of Australia,47
7764,10,110,645,Female,Major Cities of Australia,60
7765,11,70,671,Male,Major Cities of Australia,47
7767,10,100,645,Female,Inner Regional Australia,55
7768,14,100,890,Female,Inner Regional Australia,44
7770,9,100,590,Female,Inner Regional Australia,27
7771,10,80,628,Male,Remote Australia,32
7773,20,70,1233,Male,Major Cities of Australia,88
7774,3,110,229,Male,Inner Regional Australia,25
7775,22,130,1347,Male,Very Remote Australia,22
7777,20,20,1210,Male,Outer Regional Australia,37
7778,19,60,1190,Male,Major Cities of Australia,67
7779,6,80,390,Male,Major Cities of Australia,28
7780,13,60,815,Male,Major Cities of Australia,84
7781,16,60,990,Male,Major Cities of Australia,87
7782,11,50,669,Female,Major Cities of Australia,88
7783,7,50,450,Male,Inner Regional Australia,94
7784,8,50,480,Female,Major Cities of Australia,90
7785,16,80,965,Male,Inner Regional Australia,12
7786,5,70,345,Male,Major Cities of Australia,65
7787,14,60,865,Male,Major Cities of Australia,34
7788,10,50,635,Male,Major Cities of Australia,60
7789,9,70,598,Male,Major Cities of Australia,54
7790,7,40,430,Male,Inner Regional Australia,71
7791,10,110,645,Male,Inner Regional Australia,83
7795,23,100,1430,Female,Inner Regional Australia,29
7796,10,110,645,Female,Major Cities of Australia,2
7798,5,100,317,Male,Inner Regional Australia,25
7799,21,110,1280,Female,Very Remote Australia,22
7800,21,110,1280,Male,Very Remote Australia,25
7801,19,100,1180,Male,Inner Regional Australia,17
7802,23,110,1390,Male,Inner Regional Australia,39
7803,18,50,1080,Male,Major Cities of Australia,32
7804,22,80,1340,Male,Very Remote Australia,26
7805,19,80,1180,Female,Major Cities of Australia,50
7807,18,60,1125,Male,Major Cities of Australia,77
7808,18,100,1130,Male,Inner Regional Australia,30
7809,5,110,350,Male,Outer Regional Australia,25
7810,5,110,350,Female,Outer Regional Australia,19
7811,20,70,1250,Male,Inner Regional Australia,25
7812,1,50,112,Male,Major Cities of Australia,29
7813,5,110,300,Male,Outer Regional Australia,54
7814,2,60,150,Female,Major Cities of Australia,28
7815,6,100,400,Male,Outer Regional Australia,0
7816,6,100,400,Male,Outer Regional Australia,39
7817,6,100,400,Female,Outer Regional Australia,29
7818,8,80,510,Male,Major Cities of Australia,31
7820,11,110,679,Male,Outer Regional Australia,55
7821,12,110,750,Female,Very Remote Australia,60
7822,15,70,900,Female,Outer Regional Australia,49
7823,15,70,900,Male,Outer Regional Australia,49
7826,11,100,671,Male,Outer Regional Australia,57
7827,12,80,725,Male,Major Cities of Australia,65
7828,14,80,855,Male,Inner Regional Australia,67
7829,9,50,563,Female,Major Cities of Australia,79
7830,14,110,862,Female,Outer Regional Australia,78
7831,11,60,710,Male,Inner Regional Australia,88
7832,10,60,635,Female,Major Cities of Australia,93
7834,6,100,360,Male,Major Cities of Australia,23
